0.0547142000,0.0163477700,0.0548716000,0.0517193500,0.0226331700,0.0545876600,0.0526354000,0.0115826100,0.0537045200,0.0493937100,0.0035854930,0.0495061800,0.0413810500,0.0174687300,0.0444373800
0.0546763100,0.0163482100,0.0548282700,0.0517009300,0.0226427400,0.0545688400,0.0526178900,0.0116017900,0.0536837400,0.0494151200,0.0036433800,0.0495257300,0.0413818500,0.0175254900,0.0444384400
0.0547551400,0.0159660700,0.0547973200,0.0516957200,0.0226740000,0.0545423800,0.0524699300,0.0114214000,0.0535273900,0.0491077900,0.0035521370,0.0492330500,0.0411546400,0.0173158500,0.0442786100
0.0547905800,0.0158174700,0.0547903600,0.0516708800,0.0226534300,0.0545219100,0.0524163200,0.0113678800,0.0534741300,0.0489982600,0.0035433920,0.0491257700,0.0410638400,0.0172443100,0.0442095200
0.0548016800,0.0157354700,0.0547808100,0.0516390400,0.0226221100,0.0544956000,0.0523836700,0.0113272700,0.0534399700,0.0489381900,0.0035526380,0.0490669600,0.0410150600,0.0172114500,0.0441735500
0.0548156400,0.0155470400,0.0547554300,0.0515467500,0.0225495000,0.0544224600,0.0522967700,0.0112592000,0.0533533700,0.0488141100,0.0035746800,0.0489437800,0.0409087900,0.0171482500,0.0440912400
0.0548120200,0.0153340900,0.0547131500,0.0514151200,0.0224385900,0.0543193600,0.0522153800,0.0111884300,0.0532715100,0.0487026500,0.0036141360,0.0488322700,0.0408120900,0.0170937100,0.0440165000
0.0548060500,0.0151254600,0.0546705900,0.0512976800,0.0223214900,0.0542321900,0.0521640500,0.0111381800,0.0532210600,0.0486417500,0.0036434990,0.0487698400,0.0407550300,0.0170442600,0.0439708700
0.0548014600,0.0149678200,0.0546493500,0.0512043100,0.0222233500,0.0541647800,0.0521398900,0.0111075800,0.0531979400,0.0486137300,0.0036630070,0.0487401600,0.0407180100,0.0170075100,0.0439403500
0.0547983100,0.0148654900,0.0546343300,0.0511404400,0.0221644000,0.0541188100,0.0521053700,0.0110882600,0.0531666800,0.0485883300,0.0036727830,0.0487126900,0.0406977900,0.0169740900,0.0439207900
0.0547996900,0.0148243100,0.0546337700,0.0511162500,0.0221311100,0.0541035300,0.0521041100,0.0110824100,0.0531662100,0.0485912700,0.0036739440,0.0487151100,0.0406992000,0.0169657500,0.0439208600
0.0547338100,0.0147662000,0.0545652500,0.0510294000,0.0220656000,0.0540375900,0.0520484700,0.0110846000,0.0531124500,0.0485994800,0.0036554800,0.0487256500,0.0406912300,0.0169867900,0.0439111900
0.0547396500,0.0147791500,0.0545870600,0.0510271500,0.0220554100,0.0540402500,0.0520744500,0.0111079200,0.0531418000,0.0486343600,0.0036251410,0.0487598100,0.0407227300,0.0169872000,0.0439307300
0.0547424700,0.0149085500,0.0546224800,0.0510885200,0.0220885700,0.0540930900,0.0521550500,0.0111608000,0.0532243100,0.0487231800,0.0035763560,0.0488484100,0.0407918800,0.0170016700,0.0439806600
0.0547609700,0.0150270000,0.0546625400,0.0511708700,0.0221422900,0.0541611400,0.0522192900,0.0112100200,0.0532908300,0.0487968100,0.0035392940,0.0489217700,0.0408543500,0.0170261700,0.0440268700
