0.0522653500,0.0094590620,0.0516283900,0.0871065800,0.0887684500,0.0219890800,0.0490967400,0.0109279100,0.0502019600,0.0453240600,0.0041533350,0.0454881200,0.0367377100,0.0170858400,0.0405065500
0.0524759400,0.0092170450,0.0518559400,0.0871145900,0.0888244500,0.0220844100,0.0492161400,0.0109680400,0.0503162700,0.0454869500,0.0041180970,0.0456553500,0.0368994700,0.0171286900,0.0406631700
0.0526937500,0.0089877610,0.0520947700,0.0871286100,0.0888725300,0.0221536400,0.0493257300,0.0110101200,0.0504190600,0.0456266500,0.0040930530,0.0457990100,0.0370323500,0.0171749400,0.0407931700
0.0527554000,0.0089391240,0.0521631100,0.0871319200,0.0888609600,0.0221026100,0.0493626400,0.0110513000,0.0504552300,0.0456520900,0.0040670610,0.0458244000,0.0370485700,0.0171739900,0.0408031000
0.0528205800,0.0088647800,0.0522299300,0.0871398300,0.0888914200,0.0221438200,0.0493996800,0.0110588300,0.0504901500,0.0457019800,0.0040631770,0.0458752000,0.0370947200,0.0171913500,0.0408485300
0.0529217300,0.0087796300,0.0523268800,0.0871414500,0.0889399800,0.0222203500,0.0494692600,0.0110901200,0.0505492100,0.0457952500,0.0040624570,0.0459717500,0.0372004700,0.0172444300,0.0409546300
0.0529421900,0.0087584990,0.0523388100,0.0871308200,0.0889857300,0.0223464300,0.0495395500,0.0111193700,0.0506046600,0.0458872600,0.0040727010,0.0460667000,0.0373066000,0.0172956600,0.0410589500
0.0529968700,0.0087336530,0.0523931000,0.0871230100,0.0890302700,0.0224712300,0.0496167200,0.0111719800,0.0506648900,0.0459691300,0.0040886630,0.0461506000,0.0374103300,0.0173569400,0.0411604000
0.0530339900,0.0087313180,0.0524354900,0.0871129200,0.0890614500,0.0225891100,0.0496932500,0.0112255200,0.0507221100,0.0460464500,0.0041206310,0.0462294300,0.0374970300,0.0174236400,0.0412479900
0.0530413400,0.0087772370,0.0524476400,0.0871024400,0.0890779500,0.0226735600,0.0497754800,0.0112930200,0.0507832900,0.0461249300,0.0041681460,0.0463087900,0.0375701400,0.0174960000,0.0413248400
0.0529149800,0.0089468580,0.0523206900,0.0870772400,0.0890154500,0.0226417100,0.0498363700,0.0113582300,0.0508310100,0.0461308000,0.0041785540,0.0463146400,0.0375194600,0.0174830800,0.0412771200
0.0526388200,0.0093044710,0.0520493100,0.0870298300,0.0889048700,0.0226086100,0.0499997900,0.0115276500,0.0509610900,0.0461749000,0.0042129980,0.0463581900,0.0374266500,0.0174694500,0.0411926800
0.0523686600,0.0096220380,0.0517916300,0.0869893700,0.0888024300,0.0225714900,0.0500977500,0.0116495900,0.0510369800,0.0461664600,0.0042210430,0.0463493300,0.0373086000,0.0174417000,0.0410845500
0.0523351000,0.0096343480,0.0517609800,0.0869892800,0.0888286800,0.0226811900,0.0500442000,0.0116226100,0.0509822700,0.0461445200,0.0042517970,0.0463293700,0.0373453500,0.0174942800,0.0411321600
0.0521783000,0.0097319180,0.0515932700,0.0869921200,0.0888138600,0.0226998700,0.0499547200,0.0115645700,0.0509045000,0.0460609400,0.0042316060,0.0462475300,0.0373514500,0.0174911100,0.0411394200
0.0519992600,0.0098996210,0.0514273200,0.0869834000,0.0887342100,0.0226057700,0.0499075900,0.0115554800,0.0508734600,0.0459937000,0.0041682480,0.0461780400,0.0372874100,0.0174286900,0.0410672400
0.0519260100,0.0099880830,0.0513714400,0.0869724900,0.0886915000,0.0225620500,0.0499704900,0.0116197600,0.0509287800,0.0460194200,0.0041566830,0.0462022200,0.0372501100,0.0174122100,0.0410307000
0.0518064600,0.0101141200,0.0512866800,0.0869449400,0.0886114300,0.0225153000,0.0501473900,0.0117589800,0.0510838200,0.0460933600,0.0041474670,0.0462735600,0.0371826900,0.0173852200,0.0409653800
0.0517062000,0.0102283700,0.0512163500,0.0869180200,0.0885422800,0.0225169700,0.0502724900,0.0118545500,0.0511936100,0.0461464800,0.0041504330,0.0463249600,0.0371147200,0.0173734300,0.0409038100
0.0516484500,0.0103063400,0.0511909800,0.0868935500,0.0884792100,0.0225705500,0.0502563900,0.0118387600,0.0511823800,0.0461461800,0.0041474710,0.0463245400,0.0370236200,0.0173576300,0.0408216100
0.0517546000,0.0101841900,0.0513320700,0.0868854700,0.0884809900,0.0227161700,0.0501729000,0.0117243200,0.0511115000,0.0461187600,0.0041604750,0.0463002800,0.0370129900,0.0173767900,0.0408218700
0.0517151600,0.0102102100,0.0513395200,0.0868700100,0.0884333700,0.0227480100,0.0501550800,0.0117055100,0.0510956500,0.0460621800,0.0041403860,0.0462441900,0.0369141700,0.0173505200,0.0407311500
0.0516890200,0.0102237900,0.0513353900,0.0868616000,0.0884161000,0.0227830100,0.0501349400,0.0116845000,0.0510778600,0.0460345700,0.0041371710,0.0462171900,0.0368721400,0.0173439300,0.0406944500
0.0516483900,0.0102484700,0.0513309000,0.0868533700,0.0883987500,0.0228378900,0.0500607800,0.0116237900,0.0510154000,0.0459701800,0.0041179800,0.0461527900,0.0368011900,0.0173230900,0.0406276500
0.0515746200,0.0103044000,0.0512887200,0.0868442200,0.0883737200,0.0228789100,0.0498621400,0.0115063500,0.0508415900,0.0458246800,0.0040961430,0.0460072100,0.0367096200,0.0172949000,0.0405393400
0.0515236300,0.0103687200,0.0512560400,0.0868423100,0.0883764100,0.0229538300,0.0497850200,0.0114470700,0.0507714800,0.0457785200,0.0040962850,0.0459614100,0.0366639300,0.0172892000,0.0404981400
0.0514952400,0.0103830800,0.0512511700,0.0868478300,0.0883894900,0.0229781700,0.0497590600,0.0114062800,0.0507499900,0.0457572900,0.0040876860,0.0459394600,0.0366321700,0.0172714700,0.0404659000
0.0514535300,0.0104112500,0.0512249500,0.0868513100,0.0883993000,0.0230153400,0.0497434300,0.0113765200,0.0507382700,0.0457656200,0.0040853880,0.0459474200,0.0366146700,0.0172617000,0.0404492800
0.0514538100,0.0104038000,0.0512378300,0.0868525000,0.0884024000,0.0230404300,0.0497274000,0.0113472800,0.0507255300,0.0457652200,0.0040844080,0.0459466900,0.0366027200,0.0172530300,0.0404373700
0.0515012600,0.0103254300,0.0513033000,0.0868689000,0.0884243800,0.0230024100,0.0497305700,0.0113221900,0.0507361300,0.0457724500,0.0040666690,0.0459514800,0.0365976600,0.0172226700,0.0404243900
0.0515106000,0.0102947900,0.0513211300,0.0868831100,0.0884497600,0.0229736700,0.0496735300,0.0112879300,0.0506872400,0.0457583700,0.0040642780,0.0459367500,0.0365979600,0.0172141200,0.0404223200
0.0514562100,0.0103588100,0.0512771600,0.0868843700,0.0884535000,0.0229878100,0.0495310300,0.0112102400,0.0505565100,0.0457174400,0.0040711770,0.0458959500,0.0365879900,0.0172034800,0.0404099000
0.0514203200,0.0104013200,0.0512585000,0.0868784300,0.0884443200,0.0230177700,0.0494790400,0.0111833400,0.0505068700,0.0457004800,0.0040774400,0.0458795700,0.0365869600,0.0172081600,0.0404107200
0.0512808600,0.0105579600,0.0511494500,0.0868638800,0.0884192400,0.0230595600,0.0494610400,0.0111785000,0.0504819000,0.0457235300,0.0040931480,0.0459043200,0.0365932500,0.0172177200,0.0404218900
0.0510518400,0.0108130800,0.0509317600,0.0868440600,0.0883953200,0.0231129100,0.0495348300,0.0112890500,0.0505328700,0.0458351200,0.0041078970,0.0460185900,0.0366550100,0.0172561200,0.0404909100
0.0510653400,0.0108009200,0.0509552700,0.0868532700,0.0884434000,0.0231800700,0.0496294000,0.0112653300,0.0506159700,0.0459743600,0.0041432540,0.0461606500,0.0368611800,0.0172986700,0.0406858800
0.0511268600,0.0107635900,0.0509856100,0.0868645800,0.0885471500,0.0234016000,0.0496124100,0.0111852300,0.0505828300,0.0460804000,0.0042357990,0.0462730500,0.0371056800,0.0174240200,0.0409350800
0.0507975000,0.0109685700,0.0506920200,0.0868499200,0.0885250200,0.0234709700,0.0498242700,0.0113441200,0.0507392100,0.0463561600,0.0043742680,0.0465517000,0.0372972200,0.0175836800,0.0411516300
0.0505832000,0.0111293200,0.0505171700,0.0868334000,0.0884606200,0.0234057400,0.0497436700,0.0113052500,0.0506683300,0.0465128900,0.0043946580,0.0467036600,0.0374404200,0.0175833500,0.0412747900
0.0507271300,0.0109882600,0.0506877100,0.0868387700,0.0884563900,0.0233196000,0.0495379500,0.0110674300,0.0505089500,0.0464965000,0.0042767740,0.0466859700,0.0375097800,0.0174421600,0.0412974200
0.0509307300,0.0107750200,0.0508970200,0.0868542300,0.0884829000,0.0232746800,0.0494097200,0.0109175600,0.0504064700,0.0464013900,0.0042075410,0.0465906000,0.0374923900,0.0173441200,0.0412572900
0.0511196500,0.0105691900,0.0511175100,0.0868636400,0.0884599500,0.0231438100,0.0492577700,0.0107924600,0.0502877000,0.0462775600,0.0041280200,0.0464597300,0.0374145300,0.0171859800,0.0411445600
0.0512403400,0.0104136400,0.0512510300,0.0868716200,0.0884856700,0.0232260600,0.0491516900,0.0106752700,0.0501942300,0.0461850000,0.0041578520,0.0463634900,0.0373421400,0.0171329500,0.0410692000
